SCRIP_CD,Scrip_Name,Status,GROUP,FACE_VALUE,ISIN_NUMBER,INDUSTRY,scrip_id,Segment,NSURL,Issuer_Name,Mktcap
539228,Gala Global Products Ltd,Active,Z,5.0,INE480S01026,,GGPL,Equity,https://www.bseindia.com/stock-share-price/gala-global-products-ltd/ggpl/539228/,Gala Global Products Limited,7.81
539230,Chemiesynth (Vapi) Ltd,Active,XT,10.0,INE829R01018,,CHEMIESYNT,Equity,https://www.bseindia.com/stock-share-price/chemiesynth-(vapi)-ltd/chemiesynt/539230/,Chemiesynth (Vapi) Limited,23.75
539251,Balkrishna Paper Mills Ltd,Active,B,10.0,INE875R01011,,BALKRISHNA,Equity,https://www.bseindia.com/stock-share-price/balkrishna-paper-mills-ltd/balkrishna/539251/,Balkrishna Paper Mills Ltd,56.84
539252,Shyam Century Ferrous Ltd,Active,T,1.0,INE979R01011,,SHYAMCENT,Equity,https://www.bseindia.com/stock-share-price/shyam-century-ferrous-ltd/shyamcent/539252/,Shyam Century Ferrous Limited,113.53
539253,Surya India Ltd,Active,X,10.0,INE446E01019,,SURYAINDIA,Equity,https://www.bseindia.com/stock-share-price/surya-india-ltd/suryaindia/539253/,Surya India Limited,12.75
539254,Adani Energy Solutions Ltd,Active,A,10.0,INE931S01010,,ADANIENSOL,Equity,https://www.bseindia.com/stock-share-price/adani-energy-solutions-ltd/adaniensol/539254/,Adani Energy Solutions Limited,196773.37
539255,Star Delta Transformers Ltd,Active,X,10.0,INE541K01014,,STARDELTA,Equity,https://www.bseindia.com/stock-share-price/star-delta-transformers-ltd/stardelta/539255/,STAR DELTA TRANSFORMERS LIMITED,183.07
539265,Amrapali Fincap Ltd,Active,MT,10.0,INE990S01016,,AMRAFIN,Equity,https://www.bseindia.com/stock-share-price/amrapali-fincap-ltd/amrafin/539265/,Amrapali Fincap Limited,49.42
539267,Samsrita Labs Ltd,Active,X,10.0,INE579N01018,,SAMSRITA,Equity,https://www.bseindia.com/stock-share-price/samsrita-labs-ltd/samsrita/539267/,SAMSRITA LABS LIMITED,24.73
539268,Syngene International Ltd,Active,A,10.0,INE398R01022,,SYNGENE,Equity,https://www.bseindia.com/stock-share-price/syngene-international-ltd/syngene/539268/,Syngene International Limited,16146.77
539273,Pecos Hotels and Pubs Ltd,Active,M,10.0,INE484S01010,,PECOS,Equity,https://www.bseindia.com/stock-share-price/pecos-hotels-and-pubs-ltd/pecos/539273/,PECOS Hotels And Pubs Limited,33.01
539275,Mangalam Seeds Ltd,Active,X,10.0,INE829S01016,,MSL,Equity,https://www.bseindia.com/stock-share-price/mangalam-seeds-ltd/msl/539275/,Mangalam Seeds Limited,154.82
539276,Kaya Ltd,Active,B,10.0,INE587G01015,,KAYA,Equity,https://www.bseindia.com/stock-share-price/kaya-ltd/kaya/539276/,Kaya Limited,416.22
539278,Symbiox Investment & Trading Company Ltd,Active,X,10.0,INE653R01012,,SYMBIOX,Equity,https://www.bseindia.com/stock-share-price/symbiox-investment--trading-company-ltd/symbiox/539278/,Symbiox Investment & Trading Co. Ltd.,5.29
539287,Ortin Global Ltd,Active,T,10.0,INE749B01020,,ORTINGLOBE,Equity,https://www.bseindia.com/stock-share-price/ortin-global-ltd/ortinglobe/539287/,ORTIN GLOBAL LIMITED,12.40
539289,Aurum PropTech Ltd,Active,B,5.0,INE898S01029,,AURUM,Equity,https://www.bseindia.com/stock-share-price/aurum-proptech-ltd/aurum/539289/,AURUM PROPTECH LIMITED,1707.92
539290,Oswal Greentech Ltd,Active,B,10.0,INE143A01010,,OSWALGREEN,Equity,https://www.bseindia.com/stock-share-price/oswal-greentech-ltd/oswalgreen/539290/,Oswal Greentech Limited,566.01
539300,Sunrakshakk Industries India Ltd,Active,X,2.0,INE671K01027,,SUNRAKSHAK,Equity,https://www.bseindia.com/stock-share-price/sunrakshakk-industries-india-ltd/sunrakshak/539300/,SUNRAKSHAKK INDUSTRIES INDIA LIMITED,1122.44
539301,Arvind SmartSpaces Ltd,Active,B,10.0,INE034S01021,,ARVSMART,Equity,https://www.bseindia.com/stock-share-price/arvind-smartspaces-ltd/arvsmart/539301/,Arvind SmartSpaces Limited,2756.15
539302,Power Mech Projects Ltd,Active,A,10.0,INE211R01019,,POWERMECH,Equity,https://www.bseindia.com/stock-share-price/power-mech-projects-ltd/powermech/539302/,Power Mech Projects Limited,8271.93
539309,Rama Steel Tubes Ltd,Active,T,1.0,INE230R01035,,RAMASTEEL,Equity,https://www.bseindia.com/stock-share-price/rama-steel-tubes-ltd/ramasteel/539309/,Rama Steel Tubes Limited,780.39
539310,Thinkink Picturez Ltd,Active,XT,1.0,INE365S01045,,THINKINK,Equity,https://www.bseindia.com/stock-share-price/thinkink-picturez-ltd/thinkink/539310/,THINKINK PICTUREZ LIMITED,27.02
539312,UTI BSE SENSEX ETF,Active,A,10.0,INF789FB1X58,,SENSEXBETA,Equity,https://www.bseindia.com/stock-share-price/uti-bse-sensex-etf/sensexbeta/539312/,UTI Mutual Fund,
539313,UTI NIFTY 50 ETF,Active,B,1.0,INF789F1AZC0,,NIFTYBETA,Equity,https://www.bseindia.com/stock-share-price/uti-nifty-50-etf/niftybeta/539313/,UTI Mutual Fund,
539314,Universal Autofoundry Ltd,Active,B,10.0,INE203T01012,,UNIAUTO,Equity,https://www.bseindia.com/stock-share-price/universal-autofoundry-ltd/uniauto/539314/,Universal Autofoundry Limited,64.05
539331,Veto Switchgears and Cables Ltd,Active,T,10.0,INE918N01018,,VETO,Equity,https://www.bseindia.com/stock-share-price/veto-switchgears-and-cables-ltd/veto/539331/,VETO SWITCHGEARS AND CABLES LIMITED,236.17
539332,Navkar Corporation Ltd,Active,B,10.0,INE278M01019,,NAVKARCORP,Equity,https://www.bseindia.com/stock-share-price/navkar-corporation-ltd/navkarcorp/539332/,Navkar Corporation Limited,1517.23
539334,Shree Pushkar Chemicals & Fertilisers Ltd,Active,B,10.0,INE712K01011,,SHREEPUSHK,Equity,https://www.bseindia.com/stock-share-price/shree-pushkar-chemicals--fertilisers-ltd/shreepushk/539334/,Shree Pushkar Chemicals & Fertilisers Limited,1375.97
539335,Callista Industries Ltd,Active,XT,10.0,INE714Q01014,,CALLISTA,Equity,https://www.bseindia.com/stock-share-price/callista-industries-ltd/callista/539335/,Callista Industries Limited,55.54
539336,Gujarat Energy Ltd,Active,A,2.0,INE844O01030,,GUJENERGY,Equity,https://www.bseindia.com/stock-share-price/gujarat-energy-ltd/gujenergy/539336/,Gujarat Energy Limited,25834.19
539337,Waaree Technologies Ltd,Active,MT,10.0,INE725P01012,,WAAREE,Equity,https://www.bseindia.com/stock-share-price/waaree-technologies-ltd/waaree/539337/,WAAREE TECHNOLOGIES LIMITED,251.49
539346,Sadbhav Infrastructure Project Ltd,Active,T,10.0,INE764L01010,,SADBHIN,Equity,https://www.bseindia.com/stock-share-price/sadbhav-infrastructure-project-ltd/sadbhin/539346/,Sadbhav Infrastructure Project Limited,92.28
539352,P. B. Films Ltd,Active,MT,10.0,INE212Q01019,,PBFL,Equity,https://www.bseindia.com/stock-share-price/p-b-films-ltd/pbfl/539352/,P. B. Films Limited,0.98
539353,Sal Automotive Ltd,Active,X,10.0,INE724G01014,,SALAUTO,Equity,https://www.bseindia.com/stock-share-price/sal-automotive-ltd/salauto/539353/,SAL AUTOMOTIVE LIMITED,89.67
539354,Polyspin Exports Ltd,Active,X,5.0,INE914G01029,,POLYSPIN,Equity,https://www.bseindia.com/stock-share-price/polyspin-exports-ltd/polyspin/539354/,POLYSPIN EXPORTS LIMITED,28.27
539359,Pritika Auto Industries Ltd,Active,T,2.0,INE583R01029,,PRITIKAUTO,Equity,https://www.bseindia.com/stock-share-price/pritika-auto-industries-ltd/pritikauto/539359/,Pritika Auto Industries Limited,311.55
539378,Soni Medicare Ltd,Active,X,10.0,INE848R01018,,SML,Equity,https://www.bseindia.com/stock-share-price/soni-medicare-ltd/sml/539378/,Soni Medicare Limited,29.99
539383,Mahaveer Infoway Ltd,Active,Z,10.0,INE019D01016,,MAHAVEER,Equity,https://www.bseindia.com/stock-share-price/mahaveer-infoway-ltd/mahaveer/539383/,Mahaveer Infoway Limited,7.60
539391,Acme Resources Ltd,Active,Z,10.0,INE636B01011,,ACME,Equity,https://www.bseindia.com/stock-share-price/acme-resources-ltd/acme/539391/,Acme Resources Limited,74.66
539393,Kabra Commercial Ltd,Active,XT,10.0,INE926E01010,,KCL,Equity,https://www.bseindia.com/stock-share-price/kabra-commercial-ltd/kcl/539393/,Kabra Commercial Limited,7.58
539398,Vishal Bearings Ltd,Active,B,10.0,INE060T01024,,VISHALBL,Equity,https://www.bseindia.com/stock-share-price/vishal-bearings-ltd/vishalbl/539398/,Vishal Bearings Limited,53.93
539399,Bella Casa Fashion & Retail Ltd,Active,B,10.0,INE344T01014,,BELLACASA,Equity,https://www.bseindia.com/stock-share-price/bella-casa-fashion--retail-ltd/bellacasa/539399/,Bella Casa Fashion & Retail Limited,321.70
539400,Mallcom (India) Ltd,Active,B,10.0,INE389C01015,,MALLCOM,Equity,https://www.bseindia.com/stock-share-price/mallcom-(india)-ltd/mallcom/539400/,MALLCOM (INDIA) LTD.,636.82
539401,Patdiam Jewellery Ltd,Active,M,10.0,INE473T01011,,PJL,Equity,https://www.bseindia.com/stock-share-price/patdiam-jewellery-ltd/pjl/539401/,Patdiam Jewellery Limited,120.12
539402,Naksh Precious Metals Ltd,Active,Z,10.0,INE256S01012,,NAKSH,Equity,https://www.bseindia.com/stock-share-price/naksh-precious-metals-ltd/naksh/539402/,Naksh Precious Metals Limited,4.09
539404,Satin Creditcare Network Ltd,Active,B,10.0,INE836B01017,,SATIN,Equity,https://www.bseindia.com/stock-share-price/satin-creditcare-network-ltd/satin/539404/,SATIN CREDITCARE NETWORK LIMITED,2574.53
539405,Decorous Investment & Trading Co Ltd,Active,X,10.0,INE183R01010,,DITCO,Equity,https://www.bseindia.com/stock-share-price/decorous-investment--trading-co-ltd/ditco/539405/,Decorous Investment and Trading Co. Ltd.,4.23
539406,Swagtam Trading & Services Ltd,Active,X,10.0,INE150R01019,,SWAGTAM,Equity,https://www.bseindia.com/stock-share-price/swagtam-trading--services-ltd/swagtam/539406/,Swagtam Trading & Services Limited,6.02
539407,Generic Engineering Construction and Projects Ltd,Active,B,5.0,INE854S01022,,GENCON,Equity,https://www.bseindia.com/stock-share-price/generic-engineering-construction-and-projects-ltd/gencon/539407/,Generic Engineering Construction and Projects Limited,222.02
539408,Kuber Udyog Ltd,Active,XT,10.0,INE594R01018,,KUBERJI,Equity,https://www.bseindia.com/stock-share-price/kuber-udyog-ltd/kuberji/539408/,Kuber Udyog Limited,8.44
539409,Neeraj Paper Marketing Ltd,Active,X,10.0,INE894J01019,,NEERAJ,Equity,https://www.bseindia.com/stock-share-price/neeraj-paper-marketing-ltd/neeraj/539409/,NEERAJ PAPER MARKETING LIMITED,23.00
539428,Tejnaksh Healthcare Ltd,Active,X,5.0,INE030T01027,,TEJNAKSH,Equity,https://www.bseindia.com/stock-share-price/tejnaksh-healthcare-ltd/tejnaksh/539428/,Tejnaksh Healthcare Limited,26.73
539434,Brilliant Portfolios Ltd,Active,X,10.0,INE661F01010,,BRIPORT,Equity,https://www.bseindia.com/stock-share-price/brilliant-portfolios-ltd/briport/539434/,Brilliant Portfolios Ltd.,3.18
539435,Richfield Financial Services Ltd,Active,X,10.0,INE201C01012,,RFSL,Equity,https://www.bseindia.com/stock-share-price/richfield-financial-services-ltd/rfsl/539435/,Richfield Financial Services Ltd.,24.77
539436,Coffee Day Enterprises Ltd,Active,T,10.0,INE335K01011,,COFFEEDAY,Equity,https://www.bseindia.com/stock-share-price/coffee-day-enterprises-ltd/coffeeday/539436/,Coffee Day Enterprises Limited,726.28
539437,IDFC First Bank Ltd,Active,A,10.0,INE092T01019,,IDFCFIRSTB,Equity,https://www.bseindia.com/stock-share-price/idfc-first-bank-ltd/idfcfirstb/539437/,IDFC FIRST BANK LIMITED,73105.81
539448,InterGlobe Aviation Ltd,Active,A,10.0,INE646L01027,,INDIGO,Equity,https://www.bseindia.com/stock-share-price/interglobe-aviation-ltd/indigo/539448/,InterGlobe Aviation Limited,205745.30
539449,IGC Industries Ltd,Active,X,10.0,INE099S01016,,IGCIL,Equity,https://www.bseindia.com/stock-share-price/igc-industries-ltd/igcil/539449/,IGC Industries Limited,7.29
539450,S H Kelkar and Company Ltd,Active,B,10.0,INE500L01026,,SHK,Equity,https://www.bseindia.com/stock-share-price/s-h-kelkar-and-company-ltd/shk/539450/,S H Kelkar and Company Limited,2364.92
539455,Ecofinity Atomix Ltd,Active,X,10.0,INE360S01012,,ECOFINITY,Equity,https://www.bseindia.com/stock-share-price/ecofinity-atomix-ltd/ecofinity/539455/,ECOFINITY ATOMIX LIMITED,47.78
539468,Typhoon Financial Services Ltd,Active,XT,10.0,INE761R01013,,TFSL,Equity,https://www.bseindia.com/stock-share-price/typhoon-financial-services-ltd/tfsl/539468/,Typhoon Financial Services Limited,12.56
539469,Panorama Studios International Ltd,Active,B,2.0,INE258R01028,,PANORAMA,Equity,https://www.bseindia.com/stock-share-price/panorama-studios-international-ltd/panorama/539469/,PANORAMA STUDIOS INTERNATIONAL LIMITED,1265.68
539470,Shree Ganesh Biotech (India) Ltd,Active,X,1.0,INE051N01026,,SHREEGANES,Equity,https://www.bseindia.com/stock-share-price/shree-ganesh-biotech-(india)-ltd/shreeganes/539470/,Shree Ganesh Biotech (India) Limited,21.53
539479,GTV Engineering Ltd,Active,X,2.0,INE910R01024,,GTV,Equity,https://www.bseindia.com/stock-share-price/gtv-engineering-ltd/gtv/539479/,GTV Engineering Limited,343.26
539480,LIC MF EXCHANGE TRADED FUND- NIFTY 50,Active,B,10.0,INF767K01OS7,,LICNETFN50,Equity,https://www.bseindia.com/stock-share-price/lic-mf-exchange-traded-fund--nifty-50/licnetfn50/539480/,LIC Mutual Fund,
539487,LIC MF EXCHANGE TRADED FUND- SENSEX,Active,A,10.0,INF767K01OT5,,LICNETFSEN,Equity,https://www.bseindia.com/stock-share-price/lic-mf-exchange-traded-fund--sensex/licnetfsen/539487/,LIC Mutual Fund,
539488,Tirupati Finlease Ltd,Active,XT,10.0,INE027S01017,,TFLL,Equity,https://www.bseindia.com/stock-share-price/tirupati-finlease-ltd/tfll/539488/,Tirupati Fin-Lease Ltd.,
539492,Garbi Finvest Ltd,Active,X,10.0,INE721C01019,,GARBIFIN,Equity,https://www.bseindia.com/stock-share-price/garbi-finvest-ltd/garbifin/539492/,Garbi Finvest Limited,10.94
539494,Smart Finsec Ltd,Active,X,1.0,INE766D01020,,SMARTFIN,Equity,https://www.bseindia.com/stock-share-price/smart-finsec-ltd/smartfin/539494/,Smart Finsec Limited,24.36
539495,Rajkot Investment Trust Ltd,Active,X,10.0,INE176R01014,,RAJKOTINV,Equity,https://www.bseindia.com/stock-share-price/rajkot-investment-trust-ltd/rajkotinv/539495/,Rajkot Investment Trust Limited,4.61
539506,Adcon Capital Services Ltd,Active,XT,1.0,INE805Q01028,,ADCON,Equity,https://www.bseindia.com/stock-share-price/adcon-capital-services-ltd/adcon/539506/,Adcon Capital Services Limited,10.12
539515,Quint Digital Ltd,Active,B,10.0,INE641R01017,,QUINT,Equity,https://www.bseindia.com/stock-share-price/quint-digital-ltd/quint/539515/,Quint Digital Limited,188.83
539516,HDFC NIFTY 50 ETF,Active,B,76.13,INF179KC1965,,HDFCNIFTY,Equity,https://www.bseindia.com/stock-share-price/hdfc-nifty-50-etf/hdfcnifty/539516/,HDFC Mutual Fund,
539517,HDFC BSE SENSEX ETF,Active,A,25.04,INF179KC1HX2,,HDFCSENSEX,Equity,https://www.bseindia.com/stock-share-price/hdfc-bse-sensex-etf/hdfcsensex/539517/,HDFC Mutual Fund,
539518,Uday Jewellery Industries Ltd,Active,X,10.0,INE551B01012,,UDAYJEW,Equity,https://www.bseindia.com/stock-share-price/uday-jewellery-industries-ltd/udayjew/539518/,Uday Jewellery Industries Limited.,330.29
539519,Sattva Sukun Lifecare Ltd,Active,X,1.0,INE280E01038,,SATTVASUKU,Equity,https://www.bseindia.com/stock-share-price/sattva-sukun-lifecare-ltd/sattvasuku/539519/,SATTVA SUKUN LIFECARE LIMITED,28.77
539521,Navigant Corporate Advisors Ltd,Active,MT,10.0,INE364T01012,,NAVIGANT,Equity,https://www.bseindia.com/stock-share-price/navigant-corporate-advisors-ltd/navigant/539521/,Navigant Corporate Advisors Limited,22.99
539522,Grovy India Ltd,Active,X,10.0,INE343C01012,,GROVY,Equity,https://www.bseindia.com/stock-share-price/grovy-india-ltd/grovy/539522/,Grovy India Limited,69.92
539523,Alkem Laboratories Ltd,Active,A,2.0,INE540L01014,,ALKEM,Equity,https://www.bseindia.com/stock-share-price/alkem-laboratories-ltd/alkem/539523/,Alkem Laboratories Limited,67057.43
539524,Dr. Lal PathLabs Ltd,Active,A,10.0,INE600L01024,,LALPATHLAB,Equity,https://www.bseindia.com/stock-share-price/dr-lal-pathlabs-ltd/lalpathlab/539524/,Dr. Lal Pathlabs Limited,32307.15
539526,Suncare Traders Ltd,Active,X,2.0,INE452S01025,,SCTL,Equity,https://www.bseindia.com/stock-share-price/suncare-traders-ltd/sctl/539526/,Suncare Traders Limited,12.24
539527,Creative Castings Ltd,Active,X,10.0,INE146E01015,,CREATIVE,Equity,https://www.bseindia.com/stock-share-price/creative-castings-ltd/creative/539527/,Creative Castings Limited,80.31
539528,Aayush Wellness Ltd,Active,X,1.0,INE430R01023,,AAYUSH,Equity,https://www.bseindia.com/stock-share-price/aayush-wellness-ltd/aayush/539528/,AAYUSH WELLNESS LIMITED,114.48
539533,Elitecon International Ltd,Active,B,1.0,INE669R01026,,ELITECON,Equity,https://www.bseindia.com/stock-share-price/elitecon-international-ltd/elitecon/539533/,ELITECON INTERNATIONAL LIMITED,2968.41
539542,Lux Industries Ltd,Active,B,2.0,INE150G01020,,LUXIND,Equity,https://www.bseindia.com/stock-share-price/lux-industries-ltd/luxind/539542/,LUX Industries Limited,3820.61
539543,Valley Magnesite Company Ltd,Active,X,10.0,INE834E01016,,VALLEY,Equity,https://www.bseindia.com/stock-share-price/valley-magnesite-company-ltd/valley/539543/,Valley Magnesite Company Limited,1.38
539544,Abhishek Infraventures Ltd,Active,XT,10.0,INE281P01016,,ABHIINFRA,Equity,https://www.bseindia.com/stock-share-price/abhishek-infraventures-ltd/abhiinfra/539544/,Abhishek Infraventures Limited,4.33
539545,Apoorva Leasing Finance and Investment Company Ltd,Active,X,10.0,INE217S01014,,APOORVA,Equity,https://www.bseindia.com/stock-share-price/apoorva-leasing-finance-and-investment-company-ltd/apoorva/539545/,Apoorva Leasing Finance & Investment Company Limited,58.13
539546,Agribio Spirits Ltd,Active,X,10.0,INE679E01015,,AGRIBIO,Equity,https://www.bseindia.com/stock-share-price/agribio-spirits-ltd/agribio/539546/,AGRIBIO SPIRITS LIMITED,342.91
539551,Narayana Hrudayalaya Ltd,Active,A,10.0,INE410P01011,,NH,Equity,https://www.bseindia.com/stock-share-price/narayana-hrudayalaya-ltd/nh/539551/,Narayana Hrudayalaya Limited,38497.49
539552,F Mec International Financial Services Ltd,Active,XT,2.0,INE108T01021,,FMEC,Equity,https://www.bseindia.com/stock-share-price/f-mec-international-financial-services-ltd/fmec/539552/,F MEC INTERNATIONAL FINANCIAL SERVICES LIMITED,60.98
539559,Deep Health AI India Ltd,Active,XT,1.0,INE005G01026,,DEEPAI,Equity,https://www.bseindia.com/stock-share-price/deep-health-ai-india-ltd/deepai/539559/,Deep Health AI India Limited,28.69
539560,Malt Land Distilleries Ltd,Active,XT,10.0,INE994N01019,,MALTLAND,Equity,https://www.bseindia.com/stock-share-price/malt-land-distilleries-ltd/maltland/539560/,MALT LAND DISTILLERIES LIMITED,
539561,Supha Pharmachem Ltd,Active,XT,1.0,INE549S01036,,SUPHA,Equity,https://www.bseindia.com/stock-share-price/supha-pharmachem-ltd/supha/539561/,SUPHA PHARMACHEM LIMITED,29.11
539562,Aarnav Fashions Ltd,Active,B,10.0,INE750R01016,,AARNAV,Equity,https://www.bseindia.com/stock-share-price/aarnav-fashions-ltd/aarnav/539562/,AARNAV FASHIONS LIMITED,130.48
539593,Shivansh Finserve Ltd,Active,X,10.0,INE728Q01014,,SHIVA,Equity,https://www.bseindia.com/stock-share-price/shivansh-finserve-ltd/shiva/539593/,Shivansh Finserv Limited,8.50
539594,Mishtann Foods Ltd,Active,X,1.0,INE094S01041,,MISHTANN,Equity,https://www.bseindia.com/stock-share-price/mishtann-foods-ltd/mishtann/539594/,Mishtann Foods Limited,385.79
539596,Delta Industrial Resources Ltd,Active,X,10.0,INE681Q01015,,DELTA,Equity,https://www.bseindia.com/stock-share-price/delta-industrial-resources-ltd/delta/539596/,Delta Industrial Resources Limited,5.50
539598,AMPL Capital Ltd,Active,X,2.0,INE727C01024,,AMPL,Equity,https://www.bseindia.com/stock-share-price/ampl-capital-ltd/ampl/539598/,AMPL Capital Limited,194.65
539599,Kotia Enterprises Ltd,Active,X,10.0,INE079C01012,,KEL,Equity,https://www.bseindia.com/stock-share-price/kotia-enterprises-ltd/kel/539599/,Kotia Enterprises Limited,22.08
539607,Blue Cloud Softech Solutions Ltd,Active,B,1.0,INE373T01047,,BLUECLOUDS,Equity,https://www.bseindia.com/stock-share-price/blue-cloud-softech-solutions-ltd/blueclouds/539607/,Blue Cloud Softech Solutions Limited,1508.42
539620,Kanoria Energy & Infrastructure Ltd,Active,X,5.0,INE534E01020,,KEIL,Equity,https://www.bseindia.com/stock-share-price/kanoria-energy--infrastructure-ltd/keil/539620/,KANORIA ENERGY AND INFRASTRUCTURE LIMITED,145.93
539636,Precision Camshafts Ltd,Active,B,10.0,INE484I01029,,PRECAM,Equity,https://www.bseindia.com/stock-share-price/precision-camshafts-ltd/precam/539636/,Precision Camshafts Limited,1375.39
539658,TeamLease Services Ltd,Active,B,10.0,INE985S01024,,TEAMLEASE,Equity,https://www.bseindia.com/stock-share-price/teamlease-services-ltd/teamlease/539658/,TeamLease Services Limited,2103.66
539659,Vikram Kamats Hospitality Ltd,Active,B,10.0,INE564S01019,,KAMATS,Equity,https://www.bseindia.com/stock-share-price/vikram-kamats-hospitality-ltd/kamats/539659/,VIKRAM KAMATS HOSPITALITY LIMITED,65.54
539660,Best Agrolife Ltd,Active,B,1.0,INE052T01021,,BESTAGRO,Equity,https://www.bseindia.com/stock-share-price/best-agrolife-ltd/bestagro/539660/,BEST AGROLIFE LIMITED,717.14
539661,Ace Men Engg Works Ltd,Active,X,10.0,INE023R01018,,ACEMEN,Equity,https://www.bseindia.com/stock-share-price/ace-men-engg-works-ltd/acemen/539661/,ACE MEN ENGG WORKS LIMITED,142.38
539662,BFL Asset Finvest Ltd,Active,X,10.0,INE948Q01018,,BFLAFL,Equity,https://www.bseindia.com/stock-share-price/bfl-asset-finvest-ltd/bflafl/539662/,BFL Asset Finvest Limited,8.06
